Week,Product_Category,Weekly_Demand
2014-08-11,Category_001,3688.0
2014-08-11,Category_003,675.0
2014-08-11,Category_004,1200.0
2014-08-11,Category_005,455550.0
2014-08-11,Category_006,1048705.0
2014-08-11,Category_007,63096.0
2014-08-11,Category_008,59.0
2014-08-11,Category_009,12717.0
2014-08-11,Category_010,130.0
2014-08-11,Category_011,4065.0
2014-08-11,Category_012,26.0
2014-08-11,Category_013,2341.0
2014-08-11,Category_015,1609.0
2014-08-11,Category_017,30.0
2014-08-11,Category_018,274.0
2014-08-11,Category_019,7459908.0
2014-08-11,Category_020,9716.0
2014-08-11,Category_021,11285.0
2014-08-11,Category_022,5579.0
2014-08-11,Category_023,3740.0
2014-08-11,Category_024,5336.0
2014-08-11,Category_026,2166.0
2014-08-11,Category_028,106469.0
2014-08-11,Category_030,162300.0
2014-08-11,Category_031,40.0
2014-08-11,Category_032,35676.0
2014-08-11,Category_033,20000.0
2014-08-18,Category_001,5868.0
2014-08-18,Category_003,591.0
2014-08-18,Category_004,956.0
2014-08-18,Category_005,966270.0
2014-08-18,Category_006,1736478.0
2014-08-18,Category_007,463789.0
2014-08-18,Category_008,26.0
2014-08-18,Category_009,13037.0
2014-08-18,Category_010,164.0
2014-08-18,Category_011,8511.0
2014-08-18,Category_012,6.0
2014-08-18,Category_013,409.0
2014-08-18,Category_015,3042.0
2014-08-18,Category_017,145.0
2014-08-18,Category_018,139.0
2014-08-18,Category_019,13708134.0
2014-08-18,Category_020,11394.0
2014-08-18,Category_021,13354.0
2014-08-18,Category_022,924.0
2014-08-18,Category_023,19322.0
2014-08-18,Category_024,3356.0
2014-08-18,Category_026,2028.0
2014-08-18,Category_028,205734.0
2014-08-18,Category_029,26.0
2014-08-18,Category_030,68801.0
2014-08-18,Category_031,34.0
2014-08-18,Category_032,75074.0
2014-08-18,Category_033,140000.0
2014-08-25,Category_001,9485.0
2014-08-25,Category_003,979.0
2014-08-25,Category_005,670625.0
2014-08-25,Category_006,1738005.0
2014-08-25,Category_007,1264161.0
2014-08-25,Category_008,12.0
2014-08-25,Category_009,11858.0
2014-08-25,Category_010,110.0
2014-08-25,Category_011,12050.0
2014-08-25,Category_012,387.0
2014-08-25,Category_013,1979.0
2014-08-25,Category_015,4289.0
2014-08-25,Category_017,18.0
2014-08-25,Category_018,176.0
2014-08-25,Category_019,14360057.0
2014-08-25,Category_020,11694.0
2014-08-25,Category_021,13907.0
2014-08-25,Category_022,6810.0
2014-08-25,Category_023,8851.0
2014-08-25,Category_024,10872.0
2014-08-25,Category_026,1118.0
2014-08-25,Category_028,249657.0
2014-08-25,Category_029,110.0
2014-08-25,Category_030,142950.0
2014-08-25,Category_031,62.0
2014-08-25,Category_032,3300.0
2014-08-25,Category_033,110000.0
2014-09-01,Category_001,7843.0
2014-09-01,Category_002,3.0
2014-09-01,Category_003,2350.0
2014-09-01,Category_004,800.0
2014-09-01,Category_005,761565.0
2014-09-01,Category_006,2813830.0
2014-09-01,Category_007,166625.0
2014-09-01,Category_008,21.0
2014-09-01,Category_009,13680.0
2014-09-01,Category_010,52.0
2014-09-01,Category_011,17195.0
2014-09-01,Category_012,425.0
2014-09-01,Category_013,579.0
2014-09-01,Category_015,7232.0
2014-09-01,Category_017,407.0
2014-09-01,Category_018,215.0
2014-09-01,Category_019,16861378.0
2014-09-01,Category_020,5607.0
2014-09-01,Category_021,10036.0
2014-09-01,Category_022,8791.0
2014-09-01,Category_023,8732.0
2014-09-01,Category_024,1964.0
2014-09-01,Category_026,1405.0
2014-09-01,Category_028,169043.0
2014-09-01,Category_029,308.0
2014-09-01,Category_030,177050.0
2014-09-01,Category_031,78.0
2014-09-01,Category_032,53232.0
2014-09-01,Category_033,70000.0
2014-09-08,Category_001,7876.0
2014-09-08,Category_003,764.0
2014-09-08,Category_004,200.0
2014-09-08,Category_005,943040.0
2014-09-08,Category_006,928372.0
2014-09-08,Category_007,232713.0
2014-09-08,Category_008,49.0
2014-09-08,Category_009,19803.0
2014-09-08,Category_010,14.0
2014-09-08,Category_011,7254.0
2014-09-08,Category_012,102.0
2014-09-08,Category_013,1204.0
2014-09-08,Category_015,2929.0
2014-09-08,Category_017,14.0
2014-09-08,Category_018,289.0
2014-09-08,Category_019,18666237.0
2014-09-08,Category_020,11031.0
2014-09-08,Category_021,16304.0
2014-09-08,Category_022,1770.0
2014-09-08,Category_023,8133.0
2014-09-08,Category_024,7826.0
2014-09-08,Category_026,833.0
2014-09-08,Category_028,223737.0
2014-09-08,Category_029,58.0
2014-09-08,Category_030,233850.0
2014-09-08,Category_031,24.0
2014-09-08,Category_032,10982.0
2014-09-08,Category_033,300000.0
2014-09-15,Category_001,6312.0
2014-09-15,Category_002,4.0
2014-09-15,Category_003,901.0
2014-09-15,Category_004,900.0
2014-09-15,Category_005,849710.0
2014-09-15,Category_006,1614770.0
2014-09-15,Category_007,247920.0
2014-09-15,Category_008,45.0
2014-09-15,Category_009,26022.0
2014-09-15,Category_010,26.0
2014-09-15,Category_011,10391.0
2014-09-15,Category_013,376.0
2014-09-15,Category_015,2048.0
2014-09-15,Category_017,36.0
2014-09-15,Category_018,157.0
2014-09-15,Category_019,17588114.0
2014-09-15,Category_020,3842.0
2014-09-15,Category_021,13360.0
2014-09-15,Category_022,3427.0
2014-09-15,Category_023,5614.0
2014-09-15,Category_024,2957.0
2014-09-15,Category_026,589.0
2014-09-15,Category_028,286793.0
2014-09-15,Category_030,96400.0
2014-09-15,Category_031,-4.0
2014-09-15,Category_032,22664.0
2014-09-15,Category_033,40000.0
2014-09-22,Category_001,6284.0
2014-09-22,Category_003,1493.0
2014-09-22,Category_004,200.0
2014-09-22,Category_005,735295.0
2014-09-22,Category_006,1329619.0
2014-09-22,Category_007,256317.0
2014-09-22,Category_008,28.0
2014-09-22,Category_009,26509.0
2014-09-22,Category_010,36.0
2014-09-22,Category_011,25003.0
2014-09-22,Category_012,655.0
2014-09-22,Category_013,3111.0
2014-09-22,Category_015,2142.0
2014-09-22,Category_017,450.0
2014-09-22,Category_018,278.0
2014-09-22,Category_019,14463425.0
2014-09-22,Category_020,30269.0
2014-09-22,Category_021,13012.0
2014-09-22,Category_022,2549.0
2014-09-22,Category_023,8352.0
2014-09-22,Category_024,4905.0
2014-09-22,Category_025,6000.0
2014-09-22,Category_026,1958.0
2014-09-22,Category_028,114959.0
2014-09-22,Category_030,148600.0
2014-09-22,Category_031,66.0
2014-09-22,Category_032,5456.0
2014-09-22,Category_033,190000.0
2014-09-29,Category_001,5442.0
2014-09-29,Category_002,4.0
2014-09-29,Category_003,901.0
2014-09-29,Category_004,60.0
2014-09-29,Category_005,1536590.0
2014-09-29,Category_006,2465263.0
2014-09-29,Category_007,919725.0
2014-09-29,Category_008,30.0
2014-09-29,Category_009,13722.0
2014-09-29,Category_010,63.0
2014-09-29,Category_011,12788.0
2014-09-29,Category_012,10.0
2014-09-29,Category_013,1188.0
2014-09-29,Category_015,1774.0
2014-09-29,Category_017,156.0
2014-09-29,Category_018,218.0
2014-09-29,Category_019,17236258.0
2014-09-29,Category_020,1384.0
2014-09-29,Category_021,20686.0
2014-09-29,Category_022,1544.0
2014-09-29,Category_023,1950.0
2014-09-29,Category_024,6226.0
2014-09-29,Category_026,774.0
2014-09-29,Category_028,222161.0
2014-09-29,Category_030,348550.0
2014-09-29,Category_031,30.0
2014-09-29,Category_032,5034.0
2014-09-29,Category_033,70000.0
2014-10-06,Category_001,8053.0
2014-10-06,Category_003,2620.0
2014-10-06,Category_004,200.0
2014-10-06,Category_005,733550.0
2014-10-06,Category_006,1289043.0
2014-10-06,Category_007,326075.0
2014-10-06,Category_008,51.0
2014-10-06,Category_009,13081.0
2014-10-06,Category_010,24.0
2014-10-06,Category_011,11264.0
2014-10-06,Category_012,93.0
2014-10-06,Category_013,211.0
2014-10-06,Category_015,3331.0
2014-10-06,Category_018,94.0
2014-10-06,Category_019,15698710.0
2014-10-06,Category_020,11941.0
2014-10-06,Category_021,21620.0
2014-10-06,Category_022,5720.0
2014-10-06,Category_023,3557.0
2014-10-06,Category_024,2582.0
2014-10-06,Category_025,6000.0
2014-10-06,Category_026,649.0
2014-10-06,Category_028,338045.0
2014-10-06,Category_029,70.0
2014-10-06,Category_030,87800.0
2014-10-06,Category_031,22.0
2014-10-06,Category_032,2468.0
2014-10-06,Category_033,170000.0
2014-10-13,Category_001,9580.0
2014-10-13,Category_003,562.0
2014-10-13,Category_004,440.0
2014-10-13,Category_005,667200.0
2014-10-13,Category_006,1503715.0
2014-10-13,Category_007,590982.0
2014-10-13,Category_008,23.0
2014-10-13,Category_009,14285.0
2014-10-13,Category_010,9.0
2014-10-13,Category_011,4784.0
2014-10-13,Category_012,383.0
2014-10-13,Category_013,296.0
2014-10-13,Category_015,2625.0
2014-10-13,Category_017,514.0
2014-10-13,Category_018,273.0
2014-10-13,Category_019,14471401.0
2014-10-13,Category_020,9415.0
2014-10-13,Category_021,12285.0
2014-10-13,Category_022,2526.0
2014-10-13,Category_023,8110.0
2014-10-13,Category_024,3892.0
2014-10-13,Category_026,1755.0
2014-10-13,Category_028,37476.0
2014-10-13,Category_030,148650.0
2014-10-13,Category_031,3.0
2014-10-13,Category_032,8274.0
2014-10-13,Category_033,50000.0
2014-10-20,Category_001,9632.0
2014-10-20,Category_002,6.0
2014-10-20,Category_003,394.0
2014-10-20,Category_004,381.0
2014-10-20,Category_005,1076250.0
2014-10-20,Category_006,1097723.0
2014-10-20,Category_007,381942.0
2014-10-20,Category_008,33.0
2014-10-20,Category_009,10749.0
2014-10-20,Category_010,200.0
2014-10-20,Category_011,4467.0
2014-10-20,Category_012,1115.0
2014-10-20,Category_013,834.0
2014-10-20,Category_015,354.0
2014-10-20,Category_017,25.0
2014-10-20,Category_018,268.0
2014-10-20,Category_019,17975947.0
2014-10-20,Category_020,7945.0
2014-10-20,Category_021,20332.0
2014-10-20,Category_022,1174.0
2014-10-20,Category_023,3396.0
2014-10-20,Category_024,3027.0
2014-10-20,Category_025,12000.0
2014-10-20,Category_026,920.0
2014-10-20,Category_028,184423.0
2014-10-20,Category_030,307050.0
2014-10-20,Category_031,12.0
2014-10-20,Category_032,17736.0
2014-10-20,Category_033,310000.0
2014-10-27,Category_001,8258.0
2014-10-27,Category_002,22.0
2014-10-27,Category_003,881.0
2014-10-27,Category_005,924415.0
2014-10-27,Category_006,2342246.0
2014-10-27,Category_007,1289377.0
2014-10-27,Category_008,56.0
2014-10-27,Category_009,7700.0
2014-10-27,Category_011,27661.0
2014-10-27,Category_012,152.0
2014-10-27,Category_013,459.0
2014-10-27,Category_014,4.0
2014-10-27,Category_015,4367.0
2014-10-27,Category_017,6.0
2014-10-27,Category_018,150.0
2014-10-27,Category_019,18671029.0
2014-10-27,Category_020,9939.0
2014-10-27,Category_021,19940.0
2014-10-27,Category_022,5162.0
2014-10-27,Category_023,5478.0
2014-10-27,Category_024,3502.0
2014-10-27,Category_026,1333.0
2014-10-27,Category_028,137260.0
2014-10-27,Category_029,80.0
2014-10-27,Category_030,81200.0
2014-10-27,Category_031,48.0
2014-10-27,Category_032,52646.0
2014-10-27,Category_033,40000.0
2014-11-03,Category_001,7996.0
2014-11-03,Category_003,503.0
2014-11-03,Category_004,260.0
2014-11-03,Category_005,731050.0
2014-11-03,Category_006,2270830.0
2014-11-03,Category_007,489572.0
2014-11-03,Category_008,34.0
2014-11-03,Category_009,21120.0
2014-11-03,Category_010,134.0
2014-11-03,Category_011,5128.0
2014-11-03,Category_012,6.0
2014-11-03,Category_013,847.0
2014-11-03,Category_015,1090.0
2014-11-03,Category_017,11.0
2014-11-03,Category_018,217.0
2014-11-03,Category_019,17633961.0
2014-11-03,Category_020,15612.0
2014-11-03,Category_021,25802.0
2014-11-03,Category_022,2845.0
2014-11-03,Category_023,5981.0
2014-11-03,Category_024,2235.0
2014-11-03,Category_025,30000.0
2014-11-03,Category_026,1458.0
2014-11-03,Category_028,342367.0
2014-11-03,Category_030,233202.0
2014-11-03,Category_031,27.0
2014-11-03,Category_032,7544.0
2014-11-03,Category_033,230000.0
2014-11-10,Category_001,8334.0
2014-11-10,Category_003,2327.0
2014-11-10,Category_004,40.0
2014-11-10,Category_005,863860.0
2014-11-10,Category_006,2190441.0
2014-11-10,Category_007,144981.0
2014-11-10,Category_008,251.0
2014-11-10,Category_009,23921.0
2014-11-10,Category_010,5.0
2014-11-10,Category_011,12986.0
2014-11-10,Category_012,305.0
2014-11-10,Category_013,774.0
2014-11-10,Category_015,1947.0
2014-11-10,Category_017,24.0
2014-11-10,Category_018,413.0
2014-11-10,Category_019,17277894.0
2014-11-10,Category_020,9874.0
2014-11-10,Category_021,10928.0
2014-11-10,Category_022,1345.0
2014-11-10,Category_023,4521.0
2014-11-10,Category_024,3000.0
2014-11-10,Category_026,738.0
2014-11-10,Category_028,293474.0
2014-11-10,Category_029,10.0
2014-11-10,Category_030,261750.0
2014-11-10,Category_031,56.0
2014-11-10,Category_032,12806.0
2014-11-10,Category_033,150000.0
2014-11-17,Category_001,7711.0
2014-11-17,Category_003,2236.0
2014-11-17,Category_004,1260.0
2014-11-17,Category_005,1396810.0
2014-11-17,Category_006,1943732.0
2014-11-17,Category_007,233136.0
2014-11-17,Category_008,64.0
2014-11-17,Category_009,4482.0
2014-11-17,Category_010,20.0
2014-11-17,Category_011,8316.0
2014-11-17,Category_013,160.0
2014-11-17,Category_015,1806.0
2014-11-17,Category_017,93.0
2014-11-17,Category_018,112.0
2014-11-17,Category_019,17525360.0
2014-11-17,Category_020,1975.0
2014-11-17,Category_021,10445.0
2014-11-17,Category_022,7477.0
2014-11-17,Category_023,4336.0
2014-11-17,Category_024,3542.0
2014-11-17,Category_025,42000.0
2014-11-17,Category_026,1426.0
2014-11-17,Category_028,73391.0
2014-11-17,Category_029,100.0
2014-11-17,Category_030,218400.0
2014-11-17,Category_031,46.0
2014-11-17,Category_032,82762.0
2014-11-17,Category_033,140000.0
2014-11-24,Category_001,6811.0
2014-11-24,Category_002,20.0
2014-11-24,Category_003,1868.0
2014-11-24,Category_004,260.0
2014-11-24,Category_005,1027510.0
2014-11-24,Category_006,1093163.0
2014-11-24,Category_007,930444.0
2014-11-24,Category_008,81.0
2014-11-24,Category_009,22922.0
2014-11-24,Category_010,12.0
2014-11-24,Category_011,13646.0
2014-11-24,Category_012,3073.0
2014-11-24,Category_013,1232.0
2014-11-24,Category_015,5323.0
2014-11-24,Category_017,9.0
2014-11-24,Category_018,350.0
2014-11-24,Category_019,18617481.0
2014-11-24,Category_020,47470.0
2014-11-24,Category_021,18945.0
2014-11-24,Category_022,1512.0
2014-11-24,Category_023,494.0
2014-11-24,Category_024,5068.0
2014-11-24,Category_026,601.0
2014-11-24,Category_028,666541.0
2014-11-24,Category_029,20.0
2014-11-24,Category_030,181850.0
2014-11-24,Category_031,92.0
2014-11-24,Category_032,3244.0
2014-11-24,Category_033,130000.0
2014-12-01,Category_001,7977.0
2014-12-01,Category_002,2.0
2014-12-01,Category_003,898.0
2014-12-01,Category_004,1200.0
2014-12-01,Category_005,951650.0
2014-12-01,Category_006,2983442.0
2014-12-01,Category_007,286365.0
2014-12-01,Category_008,26.0
2014-12-01,Category_009,15182.0
2014-12-01,Category_010,-9.0
2014-12-01,Category_011,14678.0
2014-12-01,Category_012,242.0
2014-12-01,Category_013,1796.0
2014-12-01,Category_015,1780.0
2014-12-01,Category_017,11.0
2014-12-01,Category_018,108.0
2014-12-01,Category_019,25213440.0
2014-12-01,Category_020,8878.0
2014-12-01,Category_021,17156.0
2014-12-01,Category_022,502.0
2014-12-01,Category_023,19976.0
2014-12-01,Category_024,2727.0
2014-12-01,Category_026,1291.0
2014-12-01,Category_028,264127.0
2014-12-01,Category_029,92.0
2014-12-01,Category_030,169701.0
2014-12-01,Category_031,27.0
2014-12-01,Category_032,23002.0
2014-12-01,Category_033,70000.0
2014-12-08,Category_001,8594.0
2014-12-08,Category_002,1.0
2014-12-08,Category_003,1745.0
2014-12-08,Category_004,320.0
2014-12-08,Category_005,907120.0
2014-12-08,Category_006,1908731.0
2014-12-08,Category_007,412471.0
2014-12-08,Category_008,65.0
2014-12-08,Category_009,18874.0
2014-12-08,Category_010,53.0
2014-12-08,Category_011,5390.0
2014-12-08,Category_012,246.0
2014-12-08,Category_013,1509.0
2014-12-08,Category_015,3345.0
2014-12-08,Category_017,12.0
2014-12-08,Category_018,126.0
2014-12-08,Category_019,18510965.0
2014-12-08,Category_020,13660.0
2014-12-08,Category_021,14076.0
2014-12-08,Category_022,3299.0
2014-12-08,Category_023,17334.0
2014-12-08,Category_024,5789.0
2014-12-08,Category_026,873.0
2014-12-08,Category_028,250671.0
2014-12-08,Category_029,90.0
2014-12-08,Category_030,187200.0
2014-12-08,Category_031,29.0
2014-12-08,Category_032,17328.0
2014-12-08,Category_033,210000.0
2014-12-15,Category_001,8225.0
2014-12-15,Category_003,1956.0
2014-12-15,Category_004,640.0
2014-12-15,Category_005,1003165.0
2014-12-15,Category_006,1639522.0
2014-12-15,Category_007,347536.0
2014-12-15,Category_008,205.0
2014-12-15,Category_009,13981.0
2014-12-15,Category_010,24.0
2014-12-15,Category_011,4879.0
2014-12-15,Category_012,212.0
2014-12-15,Category_013,699.0
2014-12-15,Category_015,3398.0
2014-12-15,Category_017,31.0
2014-12-15,Category_018,190.0
2014-12-15,Category_019,17965896.0
2014-12-15,Category_020,26054.0
2014-12-15,Category_021,14782.0
2014-12-15,Category_022,1872.0
2014-12-15,Category_023,10810.0
2014-12-15,Category_024,2908.0
2014-12-15,Category_026,882.0
2014-12-15,Category_028,104053.0
2014-12-15,Category_029,230.0
2014-12-15,Category_030,117100.0
2014-12-15,Category_031,10.0
2014-12-15,Category_032,157824.0
2014-12-15,Category_033,320000.0
2014-12-22,Category_001,5947.0
2014-12-22,Category_002,12.0
2014-12-22,Category_003,1827.0
2014-12-22,Category_005,739570.0
2014-12-22,Category_006,1089894.0
2014-12-22,Category_007,758660.0
2014-12-22,Category_008,88.0
2014-12-22,Category_009,7743.0
2014-12-22,Category_010,8.0
2014-12-22,Category_011,4941.0
2014-12-22,Category_012,105.0
2014-12-22,Category_013,738.0
2014-12-22,Category_015,4093.0
2014-12-22,Category_017,8.0
2014-12-22,Category_018,60.0
2014-12-22,Category_019,12640887.0
2014-12-22,Category_020,15333.0
2014-12-22,Category_021,13354.0
2014-12-22,Category_022,511.0
2014-12-22,Category_023,1968.0
2014-12-22,Category_024,5264.0
2014-12-22,Category_026,1872.0
2014-12-22,Category_028,49218.0
2014-12-22,Category_030,200700.0
2014-12-22,Category_031,16.0
2014-12-22,Category_032,24480.0
2014-12-22,Category_033,30000.0
2014-12-29,Category_001,837.0
2014-12-29,Category_002,1.0
2014-12-29,Category_003,715.0
2014-12-29,Category_004,1380.0
2014-12-29,Category_005,457700.0
2014-12-29,Category_006,416000.0
2014-12-29,Category_007,39402.0
2014-12-29,Category_009,6200.0
2014-12-29,Category_011,2225.0
2014-12-29,Category_012,476.0
2014-12-29,Category_015,2868.0
2014-12-29,Category_018,28.0
2014-12-29,Category_019,3645912.0
2014-12-29,Category_020,6600.0
2014-12-29,Category_021,4365.0
2014-12-29,Category_022,2178.0
2014-12-29,Category_023,15780.0
2014-12-29,Category_024,1343.0
2014-12-29,Category_026,3.0
2014-12-29,Category_028,107154.0
2014-12-29,Category_030,238000.0
2014-12-29,Category_031,1.0
2014-12-29,Category_032,4600.0
2015-01-05,Category_001,7662.0
2015-01-05,Category_002,3.0
2015-01-05,Category_003,1880.0
2015-01-05,Category_004,600.0
2015-01-05,Category_005,1590435.0
2015-01-05,Category_006,2447259.0
2015-01-05,Category_007,1019808.0
2015-01-05,Category_008,34.0
2015-01-05,Category_009,7982.0
2015-01-05,Category_010,-4.0
2015-01-05,Category_011,18910.0
2015-01-05,Category_012,4.0
2015-01-05,Category_013,432.0
2015-01-05,Category_015,1565.0
2015-01-05,Category_017,499.0
2015-01-05,Category_018,320.0
2015-01-05,Category_019,23940248.0
2015-01-05,Category_020,4651.0
2015-01-05,Category_021,25169.0
2015-01-05,Category_022,6984.0
2015-01-05,Category_023,128185.0
2015-01-05,Category_024,3405.0
2015-01-05,Category_026,742.0
2015-01-05,Category_028,387368.0
2015-01-05,Category_029,12.0
2015-01-05,Category_030,463100.0
2015-01-05,Category_031,36.0
2015-01-05,Category_032,31790.0
2015-01-05,Category_033,210000.0
2015-01-12,Category_001,9573.0
2015-01-12,Category_002,4.0
2015-01-12,Category_003,1950.0
2015-01-12,Category_005,1753650.0
2015-01-12,Category_006,1577438.0
2015-01-12,Category_007,310757.0
2015-01-12,Category_008,383.0
2015-01-12,Category_009,16284.0
2015-01-12,Category_010,60.0
2015-01-12,Category_011,12414.0
2015-01-12,Category_012,56.0
2015-01-12,Category_013,695.0
2015-01-12,Category_015,2836.0
2015-01-12,Category_017,22.0
2015-01-12,Category_018,113.0
2015-01-12,Category_019,17796222.0
2015-01-12,Category_020,27916.0
2015-01-12,Category_021,21716.0
2015-01-12,Category_022,1537.0
2015-01-12,Category_023,3140.0
2015-01-12,Category_024,3001.0
2015-01-12,Category_025,15000.0
2015-01-12,Category_026,2265.0
2015-01-12,Category_028,93503.0
2015-01-12,Category_029,191.0
2015-01-12,Category_030,323601.0
2015-01-12,Category_031,26.0
2015-01-12,Category_032,7732.0
2015-01-12,Category_033,180000.0
2015-01-19,Category_001,8738.0
2015-01-19,Category_002,4.0
2015-01-19,Category_003,592.0
2015-01-19,Category_005,798735.0
2015-01-19,Category_006,2732442.0
2015-01-19,Category_007,191710.0
2015-01-19,Category_008,30.0
2015-01-19,Category_009,7898.0
2015-01-19,Category_010,43.0
2015-01-19,Category_011,5101.0
2015-01-19,Category_012,19.0
2015-01-19,Category_013,1189.0
2015-01-19,Category_015,2467.0
2015-01-19,Category_018,124.0
2015-01-19,Category_019,20086321.0
2015-01-19,Category_020,5368.0
2015-01-19,Category_021,17807.0
2015-01-19,Category_022,3076.0
2015-01-19,Category_023,2148.0
2015-01-19,Category_024,5708.0
2015-01-19,Category_026,1055.0
2015-01-19,Category_028,215318.0
2015-01-19,Category_029,10.0
2015-01-19,Category_030,113127.0
2015-01-19,Category_031,38.0
2015-01-19,Category_032,11342.0
2015-01-19,Category_033,160000.0
2015-01-26,Category_001,9328.0
2015-01-26,Category_002,8.0
2015-01-26,Category_003,357.0
2015-01-26,Category_005,665675.0
2015-01-26,Category_006,1447331.0
2015-01-26,Category_007,214825.0
2015-01-26,Category_008,8.0
2015-01-26,Category_009,14915.0
2015-01-26,Category_010,4.0
2015-01-26,Category_011,15061.0
2015-01-26,Category_012,437.0
2015-01-26,Category_013,933.0
2015-01-26,Category_015,4365.0
2015-01-26,Category_016,100.0
2015-01-26,Category_017,4.0
2015-01-26,Category_018,87.0
2015-01-26,Category_019,21602234.0
2015-01-26,Category_020,12553.0
2015-01-26,Category_021,20815.0
2015-01-26,Category_022,4898.0
2015-01-26,Category_023,51032.0
2015-01-26,Category_024,2880.0
2015-01-26,Category_026,602.0
2015-01-26,Category_028,171294.0
2015-01-26,Category_030,227400.0
2015-01-26,Category_031,46.0
2015-01-26,Category_032,11662.0
2015-01-26,Category_033,130000.0
2015-02-02,Category_001,8814.0
2015-02-02,Category_003,704.0
2015-02-02,Category_005,1009910.0
2015-02-02,Category_006,4140260.0
2015-02-02,Category_007,445996.0
2015-02-02,Category_008,233.0
2015-02-02,Category_009,5726.0
2015-02-02,Category_010,14.0
2015-02-02,Category_011,21648.0
2015-02-02,Category_012,234.0
2015-02-02,Category_013,2244.0
2015-02-02,Category_015,3253.0
2015-02-02,Category_017,101.0
2015-02-02,Category_018,195.0
2015-02-02,Category_019,18777674.0
2015-02-02,Category_020,5583.0
2015-02-02,Category_021,24942.0
2015-02-02,Category_022,733.0
2015-02-02,Category_023,43281.0
2015-02-02,Category_024,3778.0
2015-02-02,Category_026,2639.0
2015-02-02,Category_028,138977.0
2015-02-02,Category_029,60.0
2015-02-02,Category_030,415150.0
2015-02-02,Category_031,11.0
2015-02-02,Category_032,18508.0
2015-02-02,Category_033,160000.0
2015-02-09,Category_001,9073.0
2015-02-09,Category_003,4701.0
2015-02-09,Category_004,200.0
2015-02-09,Category_005,1338150.0
2015-02-09,Category_006,1524311.0
2015-02-09,Category_007,886516.0
2015-02-09,Category_008,28.0
2015-02-09,Category_009,16369.0
2015-02-09,Category_010,222.0
2015-02-09,Category_011,7094.0
2015-02-09,Category_012,5.0
2015-02-09,Category_013,2134.0
2015-02-09,Category_015,2218.0
2015-02-09,Category_017,4.0
2015-02-09,Category_018,213.0
2015-02-09,Category_019,18441433.0
2015-02-09,Category_020,6015.0
2015-02-09,Category_021,27065.0
2015-02-09,Category_022,2115.0
2015-02-09,Category_023,9421.0
2015-02-09,Category_024,5228.0
2015-02-09,Category_026,3218.0
2015-02-09,Category_028,86095.0
2015-02-09,Category_030,164277.0
2015-02-09,Category_031,67.0
2015-02-09,Category_032,88908.0
2015-02-09,Category_033,140000.0
2015-02-16,Category_001,10402.0
2015-02-16,Category_003,478.0
2015-02-16,Category_004,800.0
2015-02-16,Category_005,1204190.0
2015-02-16,Category_006,3195772.0
2015-02-16,Category_007,601403.0
2015-02-16,Category_008,89.0
2015-02-16,Category_009,27458.0
2015-02-16,Category_010,42.0
2015-02-16,Category_011,11333.0
2015-02-16,Category_012,31.0
2015-02-16,Category_013,721.0
2015-02-16,Category_015,2718.0
2015-02-16,Category_017,9.0
2015-02-16,Category_018,227.0
2015-02-16,Category_019,15699019.0
2015-02-16,Category_020,137.0
2015-02-16,Category_021,38547.0
2015-02-16,Category_022,889.0
2015-02-16,Category_023,13927.0
2015-02-16,Category_024,2083.0
2015-02-16,Category_026,910.0
2015-02-16,Category_028,160135.0
2015-02-16,Category_029,60.0
2015-02-16,Category_030,434627.0
2015-02-16,Category_031,33.0
2015-02-16,Category_032,7394.0
2015-02-16,Category_033,210000.0
2015-02-23,Category_001,8443.0
2015-02-23,Category_003,1744.0
2015-02-23,Category_004,1700.0
2015-02-23,Category_005,1158815.0
2015-02-23,Category_006,1231234.0
2015-02-23,Category_007,170605.0
2015-02-23,Category_008,119.0
2015-02-23,Category_009,36566.0
2015-02-23,Category_010,28.0
2015-02-23,Category_011,5696.0
2015-02-23,Category_012,291.0
2015-02-23,Category_013,1028.0
2015-02-23,Category_014,20.0
2015-02-23,Category_015,5103.0
2015-02-23,Category_017,14.0
2015-02-23,Category_018,299.0
2015-02-23,Category_019,15582686.0
2015-02-23,Category_020,9850.0
2015-02-23,Category_021,18545.0
2015-02-23,Category_022,1702.0
2015-02-23,Category_023,81174.0
2015-02-23,Category_024,2699.0
2015-02-23,Category_026,827.0
2015-02-23,Category_028,265867.0
2015-02-23,Category_029,178.0
2015-02-23,Category_030,151500.0
2015-02-23,Category_031,43.0
2015-02-23,Category_032,2322.0
2015-02-23,Category_033,150000.0
2015-03-02,Category_001,7856.0
2015-03-02,Category_003,1476.0
2015-03-02,Category_005,1006745.0
2015-03-02,Category_006,1687348.0
2015-03-02,Category_007,666270.0
2015-03-02,Category_008,32.0
2015-03-02,Category_009,18130.0
2015-03-02,Category_010,61.0
2015-03-02,Category_011,7006.0
2015-03-02,Category_012,1807.0
2015-03-02,Category_013,2917.0
2015-03-02,Category_014,6.0
2015-03-02,Category_015,2976.0
2015-03-02,Category_017,15.0
2015-03-02,Category_018,306.0
2015-03-02,Category_019,17691735.0
2015-03-02,Category_020,20232.0
2015-03-02,Category_021,14836.0
2015-03-02,Category_022,3257.0
2015-03-02,Category_023,8337.0
2015-03-02,Category_024,3372.0
2015-03-02,Category_026,981.0
2015-03-02,Category_028,215612.0
2015-03-02,Category_030,249650.0
2015-03-02,Category_031,21.0
2015-03-02,Category_032,3502.0
2015-03-02,Category_033,170000.0
